,country,year,continent,pop,"Agriculture, value added (% of GDP)",CO2 emissions (metric tons per capita),Domestic credit provided by financial sector (% of GDP),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Exports of goods and services (% of GDP),"Fertility rate, total (births per woman)",GDP growth (annual %),Imports of goods and services (% of GDP),"Industry, value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)",Population density (people per sq. km of land area),"Services, etc., value added (% of GDP)"
995,Puerto Rico,1987,Americas,3444468,2.38355662953,,,,,66.337214172,2.279,5.768998496980001,64.7876706592,83.7004208476,2.75935261343,74.4304634146,388.032694476,13.9160225228
996,Puerto Rico,1992,Americas,3585176,1.67947292598,,,,,73.3430107567,2.18,4.059334890430001,64.8158281604,85.97256934149999,3.0739045127499995,73.9463658537,404.191206313,12.3479577325
997,Puerto Rico,1997,Americas,3759430,1.33917482666,,,,,63.579337174,1.9,3.1555154066,58.7709902657,83.82231238989999,3.02634036989,74.6666341463,423.836527621,14.8385127835
998,Puerto Rico,2002,Americas,3859606,0.526836735226,,,,,74.56628255369999,1.8317,1.7732676222,56.8892697527,89.407171381,2.31601401798,77.7604878049,431.082412627,10.0659918837
999,Puerto Rico,2007,Americas,3942491,0.4805408242769999,,,,,81.4374835958,1.6505,-3.32570178609,64.7521500101,86.62357132,6.10441065089,78.4258536585,426.493235626,12.8958878558
1000,Romania,1962,Europe,18680721,,3.4202858664999995,,,,,2.04,,,,,67.0290731707,81.08253017279999,
1001,Romania,1967,Europe,19284814,,4.71631855487,,,,,3.66,,,,,67.62690243899999,84.8061213858,
1002,Romania,1972,Europe,20662648,,6.41025170108,,1786.72072945,2131.63973572,,2.55,,,,,68.4702439024,89.68462707299999,
1003,Romania,1977,Europe,21658597,,8.199979904480001,,2550.13583319,2735.43911555,,2.57,,,,,69.7419512195,94.4520969002,
1004,Romania,1982,Europe,22356726,19.9275362319,8.69511053085,69.2515809733,2922.09030899,2876.73333115,,2.17,,,55.1630434783,,69.5317073171,97.7484978727,24.9094202899
1005,Romania,1987,Europe,22686371,,9.24490438325,91.5447875991,3275.68048531,3027.56521622,,2.38,,,,,69.2268292683,99.6328470956,
1006,Romania,1992,Europe,22797027,19.4059372464,5.40760736332,31.7050520799,2319.57274903,2052.96292702,27.7914151131,1.51,-8.767228452280001,36.1988323492,43.9714633487,199.85889561,69.7843902439,99.338812865,36.6225994049
1007,Romania,1997,Europe,22562458,18.7216200918,5.074362935,18.4184342776,2250.99980145,1989.99418196,27.9896921262,1.32,-4.81614691798,34.7505362196,38.4926940735,135.43356169,69.0048780488,98.2615692938,42.7856858347
1008,Romania,2002,Europe,22404337,12.5577215449,4.47471788035,13.770508091500002,2079.79606172,1755.13002556,35.2243988731,1.27,5.184192218430001,40.8248050842,36.8978000557,22.632290593,71.0097560976,94.5338495671,50.5444783994
1009,Romania,2007,Europe,22276056,5.46716886269,4.866509869140001,34.562690599,2529.90688782,1904.09688616,29.1450561962,1.45,6.863757381980001,43.4469976538,36.6740835049,12.792145038,72.5658536585,90.8390186611,57.8587476324
1010,Rwanda,1962,Africa,3051242,,0.0276473843144,,,,9.27999940608,8.197000000000001,11.3337983808,12.7999991808,,-7.97133394913,42.8377073171,123.656100527,
1011,Rwanda,1967,Africa,3451079,65.8510862038,0.0118002652184999,8.12358895572,,,10.5120319051,8.201,6.9160174995200006,15.4130096676,9.74680261066,36.9664654464,43.9596097561,138.561532225,24.4021111855
1012,Rwanda,1972,Africa,3992121,59.559473464700005,0.016568989637,12.7220268801,,,8.281938617869999,8.277999999999999,0.263068275939,16.2555067403,9.42731310757,1.84633285572,44.4436097561,161.479813539,31.013213427800004
1013,Rwanda,1977,Africa,4657072,46.4609826308,0.0575918607078,6.529806311869999,,,14.2677661185,8.423,1.99410948018,17.6601997856,21.206199146,13.5114663018,45.7861707317,188.409809485,32.3328182232
1014,Rwanda,1982,Africa,5507565,39.7837488051,0.110950452125,6.283541283250001,,,11.5525587505,8.423,1.81084644677,24.150490826,21.7342971627,4.883180315340001,49.71926829270001,222.392825294,38.4819540322
1015,Rwanda,1987,Africa,6349365,37.709106700700005,0.0913705674101,12.5438221422,,,7.450052524660001,8.013,-0.0240361102084,19.141228656400003,17.831430269600002,0.665276480252,46.305097561,273.30320227,44.4594630296
1016,Rwanda,1992,Africa,7290203,33.2376150705,0.0726525430647,15.2149837519,,,5.56840818986,6.752999999999999,5.872725233350001,18.2630388432,18.7034381651,7.2832831688,27.4836585366,272.108796109,48.0589467644
1017,Rwanda,1997,Africa,7212583,45.9609522618,0.0766527751264,12.4701055797,,,7.7973393618,5.926,13.8497524853,25.670121148200003,18.6100661259,15.6215024442,39.804804878,263.725901905,35.4289816122
1018,Rwanda,2002,Africa,7852401,35.3900175571,0.0622687895778,10.795778781,,,7.03536493604,5.449,13.5105298884,23.7145723602,13.9077000251,-5.30846861552,50.604804878,346.130077017,50.7022824179
1019,Rwanda,2007,Africa,8860588,35.1089588378,0.0587890644982,8.68322799031,,,15.8837772397,4.895,7.612853863810001,24.8910411622,12.397094431,11.8249270578,57.946000000000005,384.316295095,52.4939467312
1020,Sao Tome and Principe,1962,Africa,65345,,0.1707460925979999,,,,,6.284,,,,,51.5972926829,67.1135416667,
1021,Sao Tome and Principe,1967,Africa,70787,,0.1620797359809999,,,,,6.394,,,,,54.215634146300005,70.7020833333,
1022,Sao Tome and Principe,1972,Africa,76595,,0.141882480396,,,,,6.51,,,,,57.099804878,80.7666666667,
1023,Sao Tome and Principe,1977,Africa,86796,,0.335513975937,,,,,6.504,,,,,59.8600731707,91.0791666667,
1024,Sao Tome and Principe,1982,Africa,98593,,0.4830280063229999,,,,,6.276,,,,,60.6421707317,102.804166667,
1025,Sao Tome and Principe,1987,Africa,110812,,0.47861351432,,,,,5.988,,,,,61.260097561,111.733333333,
1026,Sao Tome and Principe,1992,Africa,125911,,0.402810403393,,,,,5.71,,,,,62.095097561,123.277083333,
1027,Sao Tome and Principe,1997,Africa,145608,,0.366389977711,,,,,5.437,,,,,62.859902439,135.53125,
1028,Sao Tome and Principe,2002,Africa,170372,22.240255730300003,0.410049970297,4.326989521590001,,,,5.174,2.37687747225,,16.4546791995,11.9373994241,63.701853658500006,149.046875,61.3050650702
1029,Sao Tome and Principe,2007,Africa,199579,18.8259693575,0.526920481807,23.3022445516,,274.890043982,,4.927,3.25360491189,,14.9036223472,14.2337567261,65.188,166.733333333,66.27040829020001
1030,Saudi Arabia,1962,Asia,4943029,,1.43389833694,,,,,7.242999999999999,,,,,46.6945121951,2.02953123474,
1031,Saudi Arabia,1967,Asia,5618198,,4.90876421118,,,,,7.263999999999999,,,,,49.9151219512,2.41725504608,
1032,Saudi Arabia,1972,Asia,6472756,2.81605751947,11.0220765685,-15.9104753345,358.659038255,979.423249943,61.5837827042,7.298999999999999,20.3639190247,18.271919313,67.34072298779999,3.23254622399,54.9089512195,2.96884946202,29.8432194927
1033,Saudi Arabia,1977,Asia,8128505,1.17237239074,14.2460444266,-46.8978781819,829.618014067,1368.95037047,55.4131408185,7.298999999999999,6.89417868045,30.8751496056,67.0496824347,8.282777995830001,60.3413658537,3.8588745354,31.7779451746
1034,Saudi Arabia,1982,Asia,11254672,1.59365279993,14.056238038599998,-53.4129715571,2594.36111668,4215.42559694,50.7317249597,7.047000000000001,-10.4268101318,39.1183513727,59.7981474643,-5.916457519430001,64.6587804878,5.2319567007300005,38.6081997358
1035,Saudi Arabia,1987,Asia,14619745,5.705899398940001,13.0242720535,1.21910940358,3607.27516901,3750.91313869,30.8617740262,6.337999999999999,-3.75992678897,37.1325923641,40.1397808252,3.55543062455,67.7481707317,6.81137931516,54.1543197759
1036,Saudi Arabia,1992,Asia,16945857,5.6390425088,16.4114288322,20.8946659771,4368.18688575,4421.45445335,39.3316603292,5.604,4.62856037352,36.1921329627,51.2871748759,-0.8083097152259999,69.9979268293,8.09350324931,43.0737826153
1037,Saudi Arabia,1997,Asia,21229759,5.40538790941,10.9158671945,30.626037785900003,5023.86894295,4354.65523263,39.3887703875,4.6080000000000005,2.59267956823,26.1824690647,50.5296956475,1.9532249638900003,71.7542926829,9.21511148119,44.0649164431
1038,Saudi Arabia,2002,Asia,24501530,5.10573962581,14.3993971793,40.9431606906,5819.10210215,4907.82867485,41.1778516039,3.639,0.127703033754,23.7762475126,51.4722084329,2.89513644391,72.8714634146,10.5448236723,43.4220519413
1039,Saudi Arabia,2007,Asia,27601038,2.77015987021,14.8667774237,16.1031133667,6703.2741974,5379.69097885,59.9374401393,3.16,5.99230970682,34.9258769575,63.0347049416,4.19465717417,73.34507317069999,12.1336201964,34.1951351882
1040,Senegal,1962,Africa,3430243,,0.24254227941,11.2051875247,,,20.3012799603,7.0360000000000005,-0.136235361247,18.1132243329,,2.53924769091,38.446,17.4332363787,
1041,Senegal,1967,Africa,3965841,,0.181319271624,9.31408505544,,,17.0850293435,7.23,-1.21979286522,18.3715141392,,1.33299886713,38.4159756098,20.0632784501,
1042,Senegal,1972,Africa,4588696,,0.32456811543,14.6334711325,75.3565725869,280.837670795,26.456877692800003,7.405,6.383208916290001,29.244442191300003,,4.10363946514,40.5562195122,23.2968472446,
1043,Senegal,1977,Africa,5260855,,0.434896875441,28.5397273166,92.2424666876,281.840462003,37.3680597664,7.461,-2.68290530506,43.5670083283,,8.16395466785,45.7673414634,26.8026437438,
1044,Senegal,1982,Africa,6147783,22.9607332262,0.5187628401659999,44.7156339972,96.2932859124,260.719421235,29.1801338612,7.284,7.84306460653,43.4332660515,20.5957874791,9.76732985724,50.9331463415,30.5836025554,56.443479294700005
1045,Senegal,1987,Africa,7171347,24.8654473241,0.35831489584,36.8013757525,103.847832399,254.211898654,21.2480248637,6.925,6.094374588330001,28.9560364929,20.3806212309,-1.59047933196,55.597024390200005,35.560982704000004,54.7539314449
1046,Senegal,1992,Africa,8307920,18.61444122,0.435502186532,31.7873438987,109.251513252,222.634685966,22.3488301723,6.404,1.2426472352700002,30.7415693386,24.2428634841,-0.929277278534,57.5066097561,41.5038487508,57.142695295900005
1047,Senegal,1997,Africa,9535314,19.7693845276,0.356167681452,21.4321657022,117.099034571,221.005820684,27.3148894798,5.832999999999999,3.12403331907,33.5520980788,23.4827355984,2.0506876489400003,57.3033658537,47.5935386693,56.747879874
1048,Senegal,2002,Africa,10870037,15.527138226300002,0.434133371937,19.6375730361,145.820902863,253.315356135,28.5488709897,5.403,0.654803692346,38.9652397153,25.4674453669,3.2998223402900004,58.5961707317,53.96279540850001,59.0054164069
1049,Senegal,2007,Africa,12267493,13.7740418622,0.435519108229,23.2137630035,180.798387524,252.409846662,25.4462759164,5.1770000000000005,4.93848508315,47.8452187511,24.1161363036,5.31794830178,61.7841707317,61.7941619488,62.1098218341
1050,Serbia,1962,Europe,7616060,,,,,,,,,,,,,76.56071346899999,
1051,Serbia,1967,Europe,7971222,,,,,,,,,,,,,78.6645323576,
1052,Serbia,1972,Europe,8313288,,,,,,,,,,,,,80.6425794649,
1053,Serbia,1977,Europe,8686367,,,,,,,,,,,,,82.986508118,
1054,Serbia,1982,Europe,9032824,,,,,,,,,,,,,85.06745941,
1055,Serbia,1987,Europe,9230783,,,,,,,,,,,,,86.4166476103,
1056,Serbia,1992,Europe,9826397,,,,4274.54716087,2020.15373461,,,,,,,,87.4276697919,
1057,Serbia,1997,Europe,10336594,20.4582648924,,22.910243174,4291.31780539,2299.90425855,15.6625822476,1.6,7.184832847769999,29.8848078941,30.8122683404,18.4058961774,72.0390243902,86.856860279,48.7294667673
1058,Serbia,2002,Europe,10111559,15.0488732912,,16.2303148876,4480.34435169,2119.78208028,20.6452025648,1.57,7.115788087060001,38.7253440201,32.2978029768,18.0432809561,72.2853658537,85.713720558,52.6533237321
1059,Serbia,2007,Europe,10150265,9.97740172122,7.106397560739999,30.6580759364,4159.13722525,2248.15503566,28.3637916498,1.38,5.88876007842,52.66337379310001,28.3103864562,8.21798824033,73.6317073171,84.3994854791,61.7122118226
1060,Sierra Leone,1962,Africa,2467895,,0.145725026244,6.20478359268,,,,5.9670000000000005,4.54096706428,,,1.00347235872e-05,30.752780487800003,31.0277223608,
1061,Sierra Leone,1967,Africa,2662190,34.0086546027,0.105440879922,9.16072842439,,,27.0783847981,5.9670000000000005,0.0362815533209,31.314330958000003,25.9834775767,-5.850713633380001,32.4628292683,33.2455943475,40.0078678206
1062,Sierra Leone,1972,Africa,2879013,30.4347826087,0.260336697959,9.49905116822,,,27.772649602,6.049,0.900234650272,29.0338230622,27.627958172800003,5.95027921157,36.2952439024,36.1019257412,41.9372592185
1063,Sierra Leone,1977,Africa,3140897,37.2322580645,0.177848941681,19.0159612025,,,19.7195088985,6.23,0.0466758098406999,26.729769095100004,19.8967741935,19.7469480375,39.5722682927,39.9917844278,42.8709677419
1064,Sierra Leone,1982,Africa,3464522,35.849684070500004,0.1717300190489999,46.0224368962,,,15.7556871299,6.445,4.781755534649999,25.9333125584,17.0269371467,18.501627313,40.8703658537,44.6709060682,47.1233787828
1065,Sierra Leone,1987,Africa,3868905,44.9999998585,0.135447976545,23.4953280415,,,31.9642232993,6.64,7.231268731339999,23.1888568705,19.000000066,165.67664,39.3306585366,51.0105985037,36.000000075500004
1066,Sierra Leone,1992,Africa,4260884,37.9291027357,0.1138593223729999,11.9600578343,,,31.5909432229,6.64,-19.0129096337,32.90193203,41.0153434378,82.0235792258,36.2465853659,54.435882515900005,21.0555538265
1067,Sierra Leone,1997,Africa,4578212,58.648785660600005,0.115444317013,60.1393068093,,,13.1996946634,6.448,-5.877082014859999,15.0783293728,27.6858856461,2.25276969816,36.426195122,53.2484344694,13.6653286933
1068,Sierra Leone,2002,Africa,5359092,49.6183695225,0.137652827106,30.3430086996,,,8.64834831024,6.097,26.2685766055,30.1816070474,9.4550164961,-3.93526994638,40.642902439,61.2656414519,40.9266139814
1069,Sierra Leone,2007,Africa,6144562,54.7629072095,0.119033972237,8.60979877045,,,15.6035816261,5.565,8.058321563949999,24.6918055445,10.1189596603,6.79615775204,45.4883658537,74.68977556109999,35.1181331303
1070,Singapore,1962,Asia,1750200,,1.47291795223,,,,138.18131476899998,5.2,7.12176269703,148.58792817,,0.872675851238,66.4322439024,2612.23880597,
1071,Singapore,1967,Asia,1977600,,1.54645934466,16.5786694826,,,114.350580781,3.946,12.2835366675,121.702745512,,0.560460289387,67.4457317073,2951.64179104,
1072,Singapore,1972,Asia,2152400,,10.3328168556,19.7285962206,1371.02769002,1569.47082327,106.799556498,3.048,13.5265887828,122.383580794,,5.52762133222,69.042902439,3212.53731343,
1073,Singapore,1977,Asia,2325300,2.06871145381,12.174446308,28.3659315254,2073.71091902,1763.23012084,162.784851932,1.82,7.486151919460001,164.25085318,32.9742570233,1.3992897029299998,70.960902439,3470.59701493,64.9570315229
1074,Singapore,1982,Asia,2651869,1.3926259464700002,11.241546651300002,59.4322015437,2814.3191713,1987.08730813,185.414691873,1.706,7.17245362015,187.247496306,34.5481058457,4.45445515196,72.68780487800001,3949.94925373,64.0592682079
1075,Singapore,1987,Asia,2794552,0.574023382069,11.7485077244,73.6882588869,4088.59916916,2757.88068931,164.172737762,1.621,10.7568811425,161.201472447,33.9802158767,0.560347844193,74.5487804878,4141.4761194,65.4457607412
1076,Singapore,1992,Asia,3235865,0.207757176982,15.5592494254,58.40673800770001,5236.63926495,4588.43321165,161.644861045,1.76,7.087600945189999,149.51131554,33.9816861305,0.996002492503,75.9463414634,4821.93731343,65.8105566925
1077,Singapore,1997,Asia,3802309,0.141592007217,18.2401477541,69.4248050913,6829.22562946,5818.15092473,169.906504352,1.635,8.29111770788,155.486859844,33.0876014558,1.0354268901,76.8975609756,5665.72835821,66.770806537
1078,Singapore,2002,Asia,4197776,0.0752549148062,11.3102312049,73.6861894468,7756.31892144,5065.98450652,185.964275019,1.37,4.21168655204,168.31371458,32.319357756399995,-1.24874712503,78.5512195122,6186.59259259,67.6053873288
1079,Singapore,2007,Asia,4553009,0.045594963438,4.34260609829,68.5994238521,8706.57906694,4677.20430572,214.742278151,1.29,9.11152714756,183.915527311,29.348883588200003,5.86099394789,80.4414634146,6602.30071942,70.6055214484
1080,Slovak Republic,1962,Europe,4237384,,,,,,,2.83,,,,,70.4943414634,88.112016632,
1081,Slovak Republic,1967,Europe,4442238,,,,,,,2.48,,,,,70.4195365854,92.5024324324,
1082,Slovak Republic,1972,Europe,4593433,,,,2829.46911884,3224.51944058,,2.49,,,,,70.1033658537,95.5638669439,
1083,Slovak Republic,1977,Europe,4827803,,,,3413.48963671,3780.58944725,,2.49,,,,,70.39956097560001,100.634116424,
1084,Slovak Republic,1982,Europe,5048043,,,,4439.28002201,3754.67958194,,2.28,,,,,70.6890243902,105.095613306,
1085,Slovak Republic,1987,Europe,5199318,,,,5085.16439332,4074.77904741,,2.14,,,,,71.0887804878,108.582952183,
1086,Slovak Republic,1992,Europe,5302888,,8.32866159122,,4699.13757093,3410.7278847,66.4742198113,1.93,,69.7293093289,,,71.7951219512,110.291392931,
1087,Slovak Republic,1997,Europe,5383010,5.10252144977,7.625149374239999,63.81582849390001,5068.08938993,3361.88402225,55.0673474769,1.43,6.06754300981,64.4734963454,34.6333205073,4.86272454398,72.7048780488,111.918731809,60.2641580429
1088,Slovak Republic,2002,Europe,5410052,5.01877387536,7.30002053223,50.4785660894,5051.59838956,3483.86750611,57.4823922269,1.19,4.52279223753,64.7137426173,34.1211134123,3.95238761262,73.6048780488,111.786112266,60.8601127123
1089,Slovak Republic,2007,Europe,5447502,3.99893171017,6.84327381535,51.28683433,5272.37078254,3320.45472221,83.2757640521,1.27,10.799577048699998,84.3950908526,37.8724567698,1.1291452214700002,74.2073170732,111.738503119,58.12861152
1090,Slovenia,1962,Europe,1582962,,,,,,,2.327,,,,,68.9780487805,79.6250744786,
1091,Slovenia,1967,Europe,1646912,,,,,,,2.272,,,,,69.3658536585,83.8891757696,
1092,Slovenia,1972,Europe,1694510,,,,,,,2.213,,,,,69.0585365854,87.0026315789,
1093,Slovenia,1977,Europe,1746919,,,,,,,2.166,,,,,70.556097561,91.4785004965,
1094,Slovenia,1982,Europe,1861252,,,,,,,1.93,,,,,71.0536585366,94.8527308838,
1095,Slovenia,1987,Europe,1945870,,,,,,,1.65,,,,,72.00243902439999,98.7972194638,
1096,Slovenia,1992,Europe,1999210,,6.250344853840001,,4943.15546522,2584.33517088,,1.33,,,,,73.3048780488,99.1309831182,
1097,Slovenia,1997,Europe,2011612,4.05953785478,7.98596494585,31.374424746,5434.66219795,3310.40063325,47.59380863,1.25,5.11438040294,48.7322747634,35.511001593,8.428521761339999,74.7073170732,98.6075471698,60.429460552200005
1098,Slovenia,2002,Europe,2011497,3.2040163298000004,7.73101181732,42.846042985,6380.95190346,3424.45287862,52.157572901,1.21,3.8363052772199993,51.1695761128,34.4806507054,7.580209569430001,76.0073170732,99.0332671301,62.31533296479999
1099,Slovenia,2007,Europe,2009245,2.13980703442,8.049468763530001,80.7575459757,7137.82417515,3627.52350948,67.5970600995,1.38,6.94164566908,68.8949043961,35.151880860700004,4.168653329730001,78.5609756098,100.204667329,62.7083121049
1100,Somalia,1962,Africa,3080153,71.6769388287,0.0369895900581,,,,12.794031078,7.255,7.076655434169999,27.5140777542,6.81697361692,-0.824029645492,37.7612195122,4.58275257436,21.5060972712
1101,Somalia,1967,Africa,3428839,66.2906532295,0.0704483235701,,,,13.650646699,7.247999999999999,5.94094361661,22.2531297131,8.863948694460001,-0.324413640171,39.7725365854,5.14433162241,24.8453962437
1102,Somalia,1972,Africa,3840161,61.575417137,0.0672401616482,,,,15.7372130402,7.117999999999999,10.1008460492,20.5477149341,14.6499277747,11.9902115115,41.7168536585,5.56364172538,23.7746513688
1103,Somalia,1977,Africa,4353666,61.00192105520001,0.168149126163,,,,20.2616218756,7.005,23.3074905117,59.2150967918,12.0323434179,9.79471491224,43.629902439,7.578265374439999,26.9657395852
1104,Somalia,1982,Africa,5828892,67.7273899123,0.114602191679,,,,25.9680411494,7.053,4.07229457815,68.0501351342,8.10141539604,26.8305926142,45.4143414634,9.99703191252,24.1711946916
1105,Somalia,1987,Africa,6921858,64.1799436673,0.161878490748,,,,6.69068310597,7.237,5.09690448749,31.2148392954,,32.654769463,46.1315609756,9.7856138617,
1106,Somalia,1992,Africa,6099799,,0.00174785037918,,,,,7.512,,,,,45.3723170732,10.0328641566,
1107,Somalia,1997,Africa,6633514,,,,,,,7.687,,,,,48.9764390244,10.636626072,
1108,Somalia,2002,Africa,7753310,,0.0749590881954,,,,,7.495,,,,,51.5018536585,12.4768116173,
1109,Somalia,2007,Africa,9118773,,0.0683265209454,,,,,7.14,,,,,53.0186585366,14.2012545031,
1110,South Africa,1962,Africa,18356657,11.056517843,5.729711710680001,,,,30.466120208400003,6.103,6.17727081997,21.2720052289,37.938259367,0.593352843421,49.8132926829,15.103854619200002,51.0052210115
1111,South Africa,1967,Africa,20997321,10.4452995003,6.46564779364,83.88848118119999,,,25.2955316948,5.765,7.19649710213,24.9398470035,37.5261139359,4.076436606680001,51.7494146341,17.1823896001,52.0285865637
1112,South Africa,1972,Africa,23935810,7.635976762239999,7.42556259382,90.3149855121,2405.27268636,1997.49821372,25.349463415,5.482,1.65478759708,22.8170244389,37.7205235944,11.0166164854,53.5336341463,19.5669645286,54.6435003091
1113,South Africa,1977,Africa,27129932,7.05096295478,7.74834542536,87.76626433690001,3036.24313738,2208.54919916,30.238464842,5.064,-0.0940957057406999,25.2269351436,40.74269788,11.1685318115,55.4122439024,22.265252372,52.2063388545
1114,South Africa,1982,Africa,31140029,5.69534667277,9.69041651101,83.67563332579999,3902.78987813,2699.72841558,26.4546084719,4.602,-0.383353977724,26.8693470227,44.2488676075,13.9363855239,58.167195122,25.2340766143,50.05578571979999
1115,South Africa,1987,Africa,35933379,5.59843626424,9.99072154834,93.4995442072,4348.12035959,2831.14750181,30.2639041994,4.052,2.10077778756,20.3473284833,41.6571211429,14.4975062101,60.9580243902,28.409332366100003,52.7444425929
1116,South Africa,1992,Africa,39964159,3.800253637880001,8.38965516612,119.790492867,4212.94321709,2414.3981946,21.3432727054,3.408,-2.1370417162,17.3021690016,36.42346422,14.5711517088,62.3251707317,31.8581374836,59.7762821421
1117,South Africa,1997,Africa,42835005,4.0280376016,9.23262552765,134.537461125,5061.20024298,2655.26925959,23.9873499859,2.983,2.60000000165,22.8579495612,32.8797408112,7.98715336745,59.613195122,35.3819634157,63.09222160270001
1118,South Africa,2002,Africa,44433622,3.70514563229,7.847143959560001,155.248767198,4598.8505217,2421.00577767,31.7808541994,2.801,3.70037440329,27.9838152907,32.5074636455,12.2054056882,53.441195122,37.8005612798,63.7873907222
1119,South Africa,2007,Africa,43997828,2.95864240277,9.61866500993,192.66014558,4903.90505495,2805.48565552,31.1738656713,2.58,5.36047405328,32.509252587199995,29.6898811596,8.84928981263,51.9965121951,40.2969647684,67.35147643229999
1120,Spain,1962,Europe,31158061,,1.93578153318,51.1911067938,613.247447102,605.223527325,8.303653608889999,2.8,9.95343810302,10.1191271129,,6.09584162349,69.5190243902,62.0740445796,
1121,Spain,1967,Europe,32850275,,2.64722755876,61.1112327986,1033.07697436,881.3832485789999,8.551115569510001,2.94,4.34033841708,11.88360726,,8.53771908824,71.25292682930001,65.3946676538,
1122,Spain,1972,Europe,34513161,,4.20332791299,83.9619976894,1708.5327077999998,1299.43101563,13.4030631371,2.86,8.14974586737,13.8115969183,,8.51792486553,72.8180487805,69.2394033375,
1123,Spain,1977,Europe,36439000,,5.37980525185,89.69857960879999,2303.40623672,1667.64601643,13.3154237443,2.66,2.83857428455,15.8771884537,,23.3830700185,74.1319512195,73.09051927770001,
1124,Spain,1982,Europe,37983310,,5.5321796583000005,103.414522094,2661.26871748,1762.40454547,17.058570784300002,1.94,1.24646173685,19.5088566473,,13.5823233263,76.1341463415,76.05416249550001,
1125,Spain,1987,Europe,38880702,,4.9410898086,98.3240498628,3098.40691966,1919.44664907,17.8098881837,1.5,5.547122621259999,18.5547343204,,5.94419832017,76.7280487805,77.4563811469,
1126,Spain,1992,Europe,39549438,,5.98758891766,97.1436531436,3699.08731615,2435.96962149,16.2652184429,1.32,0.929215422626,19.7473148836,,6.71077121612,77.41,78.4031815634,
1127,Spain,1997,Europe,39855442,4.68671431367,6.36831430666,99.4880268257,4376.31227788,2666.2640552,25.7537414414,1.18,3.689613998430001,25.5385108358,30.5454859131,2.3818280253,78.6041463415,80.20460716,64.7677997732
1128,Spain,2002,Europe,40152517,3.7942202292,7.591280781669999,119.993647303,5576.54626456,3107.86734112,26.4771356274,1.25,2.87976212106,28.5057281045,30.494885547600003,4.115100640360001,79.5682926829,83.0225192369,65.7108942232
1129,Spain,2007,Europe,40448191,2.71119539911,7.920890716060001,199.817543743,6054.374438100001,3180.03341956,25.7077350535,1.38,3.76889526311,31.6987214183,29.4079796064,3.33123633686,80.8731707317,90.61490052290002,67.8808249945
1130,Sri Lanka,1962,Asia,10421936,,0.245449870727,25.8106169297,,,27.7926743185,5.299,3.81801955804,29.2012955524,,-2.34660744502,60.5115853659,166.52846436,
1131,Sri Lanka,1967,Asia,11737396,,0.25192412202,32.4788662167,,,20.4603297554,4.734,6.43902442562,23.3041938696,,1.83887555383,62.8540487805,186.620953596,
1132,Sri Lanka,1972,Asia,13016733,,0.275431303942,30.8010468496,64.92496695439999,314.546613794,22.3257034171,4.083,-0.410479911097,23.899783564,,8.96686002389,65.10160975609999,205.08690798900005,
1133,Sri Lanka,1977,Asia,14116836,,0.2093625017929999,28.9700140502,76.3161669775,293.833883231,33.8149257011,3.633,5.10059026393,30.1562886258,,14.691083615799998,67.0026097561,222.32498804,
1134,Sri Lanka,1982,Asia,15410151,,0.298053060413,50.3307699436,112.811340753,324.13036566,27.3564561962,3.2230000000000003,4.14149570228,46.2574820129,,12.1010603605,68.9623170732,240.727156753,
1135,Sri Lanka,1987,Asia,16495304,,0.249344329518,43.2444318591,139.84943999,328.090886835,25.192275433,2.7030000000000003,1.7256106929,35.6963852727,,7.75149159408,69.32173170729999,260.548556849,
1136,Sri Lanka,1992,Asia,17587060,,0.295887811002,36.4094967351,168.11230312700002,327.882389865,31.7703740803,2.39,4.39999125186,41.0333824771,,9.40370611577,69.7964146341,279.445064583,
1137,Sri Lanka,1997,Asia,18698655,,0.41567205152,36.7793775386,231.676035584,380.086721607,36.5381180808,2.252,6.40539969773,43.5994352288,,8.92446881754,69.5046585366,292.186254186,
1138,Sri Lanka,2002,Asia,19576783,,0.583769206399,43.3157148597,305.084745763,432.84856645,34.9133301978,2.257,3.96467568566,41.4218015848,,8.11157025676,72.6101463415,302.009248924,
1139,Sri Lanka,2007,Asia,20378239,,0.628133160464,44.4750668819,424.0390482,470.83709579,29.114999687,2.274,6.79682611896,39.4915119731,,14.0284428247,74.1941219512,313.634189125,
1140,Sudan,1962,Africa,11183227,55.0333969466,0.134379625666,3.95243243243,,,14.616216216199998,6.737,6.91584215418,15.0486486486,12.8578244275,1.59305468433,49.0274634146,4.65142550505,42.4379770992
1141,Sudan,1967,Africa,12716129,38.3677482793,0.250771072594,19.4371984992,,,15.1152403073,6.85,1.4240812824000002,15.5440414508,16.2045231072,6.75978543202,51.0578536585,5.34818981481,45.4277286136
1142,Sudan,1972,Africa,14597019,44.161696487700006,0.3649154218,28.4825352764,27.4051736898,485.018934669,16.018968309,6.91,-5.070986480309999,16.6666666667,13.5188866799,14.3054500636,52.8875365854,6.204436868689999,42.3326706428
1143,Sudan,1977,Africa,17104986,39.8893036427,0.2201781082449999,36.6111366422,39.9708993342,445.524031505,9.375,6.919,6.22385378189,16.628370097999998,12.3653837903,17.4039984771,53.9325853659,7.27591624579,47.745312567
